word,count,independent,bind,len,compound_entropy,cohesion
世界做,2,2,0.5,3,1.0,2.4242
世界大抽奖,2,2,0.5,5,-1.0,6.8999
世界大穿越,2,2,0.5,5,-1.0,6.685
世界开始当,2,2,0.5,5,1.0,5.1995
世界的武,2,2,0.5,4,1.0,3.707
业大亨,2,2,0.5,3,-1.0,6.4928
业巨头,2,2,0.5,3,-1.0,7.5923
业狂魔,2,2,0.5,3,-1.0,8.044
业者,2,2,0.5,2,-1.0,3.3444
东京文,2,2,0.5,3,-1.0,4.1143
两万,2,2,0.5,2,1.0,5.0547
两千年,2,2,0.5,3,-1.0,8.2109
个小,2,2,0.5,2,1.0,1.6504
个我同时穿越,2,2,0.5,6,-1.0,7.1739
个沙,2,2,0.5,2,1.0,5.9516
个综艺,2,2,0.5,3,1.0,5.437
个网,2,2,0.5,2,1.0,2.2511
个老,2,2,0.5,2,1.0,1.8885
个都,2,2,0.5,2,1.0,1.5691
个高武,2,2,0.5,3,1.0,4.2354
中奖一,2,2,0.5,3,1.0,6.1477
中走出的强者,2,2,0.5,6,-1.0,8.8835
临异世,2,2,0.5,3,-1.0,5.9445
临渊,2,2,0.5,2,-1.0,6.8741
临诸天,2,2,0.5,3,-1.0,3.9177
临门,2,2,0.5,2,-1.0,4.0185
丹开始,2,2,0.5,3,-1.0,3.3156
丹朱,2,2,1.0,2,-1.0,7.9109
为贵,2,2,0.5,2,-1.0,5.1403
为锋,2,2,0.5,2,-1.0,5.5929
主之路,2,2,0.5,3,-1.0,4.6909
主持人,2,2,0.5,3,1.0,5.5084
主神挂了,2,2,1.0,4,-1.0,6.7993
主饲养,2,2,0.5,3,1.0,6.9388
之亡灵,2,2,0.5,3,1.0,4.4967
之全民,2,2,0.5,3,1.0,3.2165
之内,2,2,0.5,2,1.0,2.6602
之刃,2,2,0.5,2,-1.0,4.9821
之剧,2,2,0.5,2,1.0,2.1747
之召唤猛将,2,2,0.5,5,-1.0,6.304
之商,2,2,0.5,2,1.0,1.8446
之大道,2,2,0.5,3,1.0,3.2165
之妖皇,2,2,0.5,3,1.0,5.304
之崛起,2,2,0.5,3,-1.0,2.1341
之平,2,2,0.5,2,1.0,2.1747
之幸福日常,2,2,0.5,5,-1.0,6.304
之开局一个,2,2,0.5,5,1.0,4.9821
之开局签到,2,2,0.5,5,1.0,4.304
之我只,2,2,0.5,3,1.0,1.6036
之我是传奇,2,2,0.5,5,-1.0,5.719
之我真不是,2,2,0.5,5,1.0,2.8446
之我要,2,2,0.5,3,1.0,3.0561
之文豪崛起,2,2,0.5,5,-1.0,6.304
之日月,2,2,0.5,3,1.0,5.719
之暗,2,2,0.5,2,1.0,2.6602
之最强大,2,2,0.5,4,1.0,3.3881
之死神,2,2,0.5,3,1.0,2.7804
之深渊,2,2,0.5,3,1.0,3.6036
之狐,2,2,0.5,2,-1.0,3.304
之狩,2,2,0.5,2,1.0,3.8446
之男,2,2,0.5,2,1.0,1.6036
之祸害,2,2,0.5,3,-1.0,5.719
之绝世,2,2,0.5,3,1.0,2.7804
之职业,2,2,1.0,3,1.0,2.1341
之胜者,2,2,0.5,3,1.0,5.719
之花,2,2,0.5,2,1.0,1.9821
之虚空,2,2,0.5,3,1.0,5.719
之财,2,2,0.5,2,1.0,2.6036
之问道,2,2,0.5,3,1.0,3.9821
之霍雨浩,2,2,0.5,4,1.0,4.9821
之黑暗,2,2,0.5,3,1.0,3.6036
乘龙,2,2,1.0,2,-1.0,6.9109
九二,2,2,0.5,2,1.0,4.707
九六,2,2,0.5,2,-1.0,5.8225
九重天,2,2,0.5,3,-1.0,5.8822
也太,2,2,0.5,2,1.0,4.7935
也能,2,2,0.5,2,1.0,4.1677
书里,2,2,0.5,2,1.0,4.8514
乱臣贼子,2,2,0.5,4,-1.0,7.973
乾隆,2,2,1.0,2,-1.0,11.2384
了一切,2,2,0.5,3,-1.0,4.9919
了一只,2,2,0.5,3,1.0,4.7993
了一座,2,2,0.5,3,1.0,4.3398
了救世,2,2,0.5,3,1.0,3.4773
了时间线,2,2,0.5,4,-1.0,5.7993
了最强,2,2,0.5,3,1.0,1.7769
了灭世,2,2,0.5,3,1.0,4.9919
了灭霸,2,2,0.5,3,1.0,6.7993
了百,2,2,0.5,2,1.0,1.9166
了神话,2,2,0.5,3,1.0,1.8924
了诡异,2,2,0.5,3,1.0,2.7549
了谁谈恋爱啊,2,2,0.5,6,-1.0,6.2143
了谁还打,2,2,0.5,4,1.0,6.7993
了过,2,2,0.5,2,1.0,1.7993
了魔皇,2,2,0.5,3,-1.0,6.7993
了魔门,2,2,0.5,3,1.0,5.2143
事就,2,2,0.5,2,1.0,4.3127
二十,2,2,0.5,2,1.0,4.5589
二郎,2,2,0.5,2,1.0,7.0096
云之,2,2,0.5,2,1.0,2.1747
互穿了,2,2,0.5,3,-1.0,6.7993
五代,2,2,0.5,2,-1.0,3.5945
五影,2,2,1.0,2,1.0,3.5739
五老,2,2,1.0,2,1.0,4.4246
京都,2,2,0.5,2,-1.0,3.6615
亲爱的,2,2,0.0,3,-1.0,5.7136
人体,2,2,0.5,2,1.0,1.9848
人到中年,2,2,0.0,4,-1.0,6.5084
人在吞噬,2,2,0.0,4,-1.0,5.5616
人在大唐,2,2,1.0,4,-1.0,4.8144
人在封神,2,2,0.0,4,-1.0,5.9095
人在异界,2,2,0.5,4,-1.0,3.701
人在洪,2,2,0.5,3,-1.0,4.4863
人在海贼,2,2,1.0,4,-1.0,4.4863
人在火影,2,2,0.0,4,-1.0,4.0291
人在秦时,2,2,0.0,4,-1.0,6.5084
人在美,2,2,0.5,3,-1.0,2.8067
人杀,2,2,1.0,2,1.0,1.5776
人深,2,2,0.5,2,1.0,2.1864
人生路,2,2,0.5,3,-1.0,4.1456
人的悠闲,2,2,0.5,4,1.0,4.3384
人竟是,2,2,0.5,3,1.0,3.5084
人类的,2,2,0.5,3,1.0,2.9063
人过于,2,2,0.5,3,1.0,4.1864
人间立,2,2,0.5,3,1.0,6.5084
亿年,2,2,0.5,2,-1.0,4.3529
什么年代了,2,2,0.0,5,-1.0,6.7993
什么意思,2,2,0.5,4,-1.0,9.5465
今天不上班,2,2,0.5,5,-1.0,11.4794
今来,2,2,0.5,2,1.0,5.1218
从一人之下开始,2,2,0.5,7,-1.0,6.2682
从一人开始,2,2,0.5,5,-1.0,5.1636
从三国开始,2,2,0.0,5,-1.0,5.6832
从下乡,2,2,0.5,3,-1.0,5.6832
从两界,2,2,0.5,3,-1.0,3.6832
从九龙夺嫡开始,2,2,0.0,7,-1.0,6.2682
从八,2,2,0.5,2,-1.0,1.8758
从养殖,2,2,0.5,3,-1.0,5.2682
从养生,2,2,1.0,3,1.0,4.5112
从冒,2,2,0.5,2,-1.0,3.0202
从决,2,2,0.5,2,-1.0,4.0982
从分手,2,2,0.5,3,-1.0,5.6832
从刷,2,2,0.5,2,-1.0,2.4608
从前,2,2,0.5,2,-1.0,1.6243
从加点开始,2,2,0.5,5,-1.0,5.6832
从北,2,2,0.5,2,1.0,1.5402
从升级,2,2,1.0,3,1.0,2.7446
从只狼归来的,2,2,0.5,6,-1.0,5.7136
从吞噬开始,2,2,1.0,5,-1.0,5.4856
从囚徒到,2,2,0.5,4,-1.0,6.2682
从大学,2,2,0.5,3,-1.0,3.8087
从天师,2,2,0.5,3,-1.0,3.5677
从婴儿开始,2,2,0.5,5,-1.0,6.2682
从封神,2,2,0.5,3,-1.0,2.8087
从山寨,2,2,0.5,3,-1.0,6.2682
从废,2,2,0.5,2,-1.0,3.0202
从当爷爷开始,2,2,0.0,6,-1.0,6.2682
从忍界开始,2,2,0.5,5,-1.0,6.2682
从恋综开始,2,2,1.0,5,-1.0,6.2682
从战场捡属性开,2,2,0.5,7,-1.0,5.9788
从战锤,2,2,0.5,3,-1.0,2.3613
从截胡,2,2,0.5,3,-1.0,5.2682
从打造,2,2,0.5,3,-1.0,2.5677
从折纸,2,2,0.5,3,-1.0,6.2682
从抽卡,2,2,0.5,3,-1.0,4.0982
从拉,2,2,1.0,2,1.0,2.5677
从挖,2,2,0.5,2,1.0,3.8087
从捡到,2,2,1.0,3,1.0,3.6832
从掌,2,2,0.5,2,-1.0,2.1389
从掠夺,2,2,1.0,3,1.0,5.2682
从摆,2,2,1.0,2,1.0,3.2682
从摸尸,2,2,0.5,3,-1.0,6.2682
从收,2,2,0.5,2,-1.0,2.3613
从改变,2,2,1.0,3,1.0,5.6832
从数据化,2,2,0.5,4,-1.0,5.6832
从斗罗开始的,2,2,0.5,6,-1.0,4.7136
从旁门,2,2,0.5,3,-1.0,4.9462
从晋西北,2,2,0.5,4,-1.0,6.2682
从杀手,2,2,0.5,3,-1.0,4.9462
从杀猪,2,2,0.5,3,-1.0,5.6832
从杂,2,2,0.5,2,-1.0,4.4608
从武馆,2,2,0.5,3,-1.0,5.2682
从死神,2,2,0.5,3,-1.0,2.7446
从洪荒,2,2,0.5,3,-1.0,1.7763
从海岛,2,2,1.0,3,1.0,4.9462
从港综开始,2,2,1.0,5,-1.0,5.1636
从游戏开始,2,2,0.5,5,-1.0,5.6832
从满,2,2,0.5,2,-1.0,1.5957
从火影开始做,2,2,0.5,6,-1.0,6.2682
从炼,2,2,1.0,2,1.0,1.7446
从独,2,2,0.5,2,-1.0,1.9828
从猎魔人,2,2,0.5,4,-1.0,4.0982
从献,2,2,0.5,2,1.0,3.9462
从笑傲开始,2,2,0.5,5,-1.0,6.2682
从精,2,2,0.5,2,-1.0,1.5402
从艺,2,2,0.5,2,1.0,1.6243
从药铺,2,2,0.5,3,-1.0,5.6832
从行星总督开始,2,2,0.0,7,-1.0,6.2682
从西游开始,2,2,0.5,5,-1.0,5.9006
从觉醒,2,2,1.0,3,1.0,2.9462
从迪迦,2,2,1.0,3,1.0,4.9462
从送,2,2,0.5,2,-1.0,3.8087
从选秀,2,2,0.5,3,-1.0,6.2682
从采,2,2,0.5,2,-1.0,5.2682
从金刚,2,2,0.5,3,-1.0,4.4608
从锁龙井开始,2,2,0.5,6,-1.0,6.2682
从长津湖开始,2,2,1.0,6,-1.0,6.2682
从长生开始,2,2,1.0,5,-1.0,5.9006
从阿兹卡班,2,2,0.5,5,-1.0,6.2682
从零开始打造,2,2,0.5,6,-1.0,6.2682
从雷欧,2,2,0.5,3,-1.0,6.2682
从霍格沃茨开始,2,2,0.5,7,-1.0,5.9006
从骷髅,2,2,0.5,3,-1.0,4.2682
从黑袍开始,2,2,0.5,5,-1.0,6.2682
他不,2,2,0.5,2,1.0,2.7114
他人,2,2,0.5,2,1.0,1.9848
他怎么,2,2,0.5,3,-1.0,5.5326
他来,2,2,0.5,2,-1.0,4.0577
他真,2,2,1.0,2,1.0,3.5387
仙人只想,2,2,0.5,4,-1.0,6.447
仙列传,2,2,0.5,3,-1.0,7.0319
仙吏,2,2,0.5,2,-1.0,6.447
仙庭,2,2,0.5,2,-1.0,3.2246
仙归来,2,2,0.5,3,1.0,3.3881
仙葫,2,2,1.0,2,-1.0,6.447
仙记,2,2,0.5,2,-1.0,1.6744
仙路,2,2,0.5,2,-1.0,1.7465
仙难,2,2,0.5,2,1.0,3.6396
代僵尸,2,2,0.5,3,1.0,6.2384
代练,2,2,0.5,2,1.0,3.1723
代艺术家,2,2,0.5,4,-1.0,6.2384
以符,2,2,1.0,2,1.0,7.447
们不,2,2,0.5,2,1.0,2.065
们真,2,2,0.5,2,1.0,2.8924
们逼我,2,2,0.5,3,1.0,5.0692
仰大,2,2,0.5,2,1.0,4.973
任务日志,2,2,0.5,4,-1.0,11.2384
伊塔,2,2,0.5,2,-1.0,10.295
伏地魔,2,2,1.0,3,1.0,8.044
众生,2,2,1.0,2,1.0,3.6182
会开始,2,2,0.5,3,-1.0,1.7307
会挂机,2,2,0.5,3,-1.0,8.3766
会穿越的道,2,2,0.5,5,-1.0,6.0638
传人在,2,2,0.5,3,1.0,3.7108
传奇人生,2,2,1.0,4,-1.0,5.2216
似水,2,2,0.5,2,1.0,8.447
位大,2,2,0.5,2,1.0,2.2506
位面交易,2,2,0.5,4,1.0,9.6909
低武世界,2,2,1.0,4,1.0,6.8999
低维,2,2,0.5,2,-1.0,8.5084
住口,2,2,1.0,2,-1.0,10.6169
住手,2,2,0.5,2,-1.0,6.3881
体坛之,2,2,0.5,3,-1.0,5.719
体术,2,2,0.5,2,1.0,5.0933
余晖,2,2,0.5,2,-1.0,11.8514
你不会,2,2,1.0,3,1.0,5.2664
你也不想,2,2,0.5,4,-1.0,7.2664
你人设崩了,2,2,1.0,5,-1.0,6.7993
你们修仙,2,2,1.0,4,-1.0,5.7118
你养,2,2,0.5,2,-1.0,2.7016
你听我解释,2,2,0.0,5,-1.0,7.8514
你告诉我,2,2,0.5,4,-1.0,5.0692
你咋,2,2,0.5,2,-1.0,6.2664
你塑造,2,2,1.0,3,1.0,7.8514
你就是,2,2,0.5,3,-1.0,3.8972
你带,2,2,1.0,2,1.0,3.459
你当律师,2,2,1.0,4,-1.0,7.5126
你搁这,2,2,0.5,3,-1.0,7.8514
你真是,2,2,0.5,3,-1.0,4.2075
你管这叫正,2,2,0.5,5,-1.0,6.6419
你还说,2,2,0.5,3,-1.0,7.2664
你钓,2,2,1.0,2,1.0,5.5294
佳人,2,2,0.5,2,-1.0,4.5084
使者,2,2,0.5,2,-1.0,5.5616
侠世界的,2,2,0.5,4,1.0,2.9063
侠世界里的,2,2,0.5,5,1.0,5.7136
侯门,2,2,0.5,2,-1.0,6.369
侵入,2,2,0.5,2,-1.0,6.3766
俄罗斯当寡头,2,2,0.5,6,-1.0,10.1059
保镖,2,2,0.5,2,-1.0,10.6169
信条,2,2,0.5,2,-1.0,7.2246
修仙小,2,2,0.5,3,1.0,2.6907
修仙就是这,2,2,0.5,5,-1.0,7.9276
修仙靠,2,2,0.5,3,-1.0,5.2143
修行笔记,2,2,0.5,4,-1.0,7.9276
修道人生,2,2,0.5,4,-1.0,6.3186
修道者,2,2,0.5,3,-1.0,7.0762
俺寻思这挺,2,2,0.5,5,-1.0,13.9388
倾天下,2,2,0.5,3,-1.0,7.9165
假成真,2,2,0.5,3,-1.0,8.0623
做到极致,2,2,0.5,4,-1.0,9.4631
做游戏是,2,2,0.5,4,1.0,5.0229
做男神,2,2,1.0,3,-1.0,6.0037
做皇帝,2,2,0.5,3,-1.0,5.6557
做神豪,2,2,0.5,3,-1.0,5.5562
做财阀,2,2,0.5,3,-1.0,7.6557
做起,2,2,0.5,2,-1.0,4.1593
做道,2,2,0.5,2,1.0,2.1731
偷听心声,2,2,0.5,4,-1.0,10.8944
偷看我日记,2,2,1.0,5,-1.0,9.5813
傀儡皇,2,2,0.5,3,1.0,8.5337
僧不想,2,2,0.5,3,1.0,8.6169
儒道,2,2,0.5,2,-1.0,6.0638
儿杨,2,2,0.5,2,1.0,8.8835
元真,2,2,0.5,2,1.0,2.8529
先生开始,2,2,0.5,4,-1.0,5.4856
光宝鉴,2,2,0.5,3,-1.0,8.4959
兔子,2,2,0.5,2,-1.0,7.973
入了,2,2,0.5,2,1.0,1.6293
入侵现,2,2,0.5,3,1.0,7.2664
入神话,2,2,0.5,3,1.0,4.862
全世界只有我,2,2,0.5,6,-1.0,5.0692
全人类,2,2,0.5,3,-1.0,5.539
全是病娇,2,2,0.5,4,-1.0,8.3464
全是真,2,2,0.5,3,1.0,5.0623
全民星,2,2,0.5,3,-1.0,4.8514
全民逃荒,2,2,0.0,4,-1.0,8.3464
全球流行,2,2,0.5,4,-1.0,8.3464
全球游戏,2,2,0.5,4,-1.0,4.2447
全球神祇,2,2,0.5,4,-1.0,8.3464
全球觉醒,2,2,0.0,4,-1.0,7.0623
全球诡异,2,2,0.0,4,-1.0,6.3398
全球进化,2,2,0.0,4,-1.0,6.1363
全职艺术家,2,2,1.0,5,-1.0,7.7614
全职高手之,2,2,0.5,5,-1.0,5.719
全联盟,2,2,0.5,3,-1.0,3.9201
全被,2,2,0.5,2,1.0,2.4515
全靠,2,2,1.0,2,1.0,4.7614
八一,2,2,0.5,2,1.0,2.7553
八八,2,2,1.0,2,1.0,6.1542
八百,2,2,0.5,2,1.0,5.6639
八零后,2,2,0.5,3,-1.0,7.0229
公务员,2,2,0.5,3,-1.0,10.1575
公子别,2,2,0.5,3,-1.0,8.1542
公敌,2,2,0.5,2,-1.0,4.9676
六迹之,2,2,0.5,3,-1.0,6.304
兰若,2,2,0.5,2,-1.0,10.1315
关注,2,2,0.5,2,1.0,10.9388
兵了,2,2,1.0,2,1.0,1.8451
兵团,2,2,0.5,2,-1.0,6.6627
典狱长,2,2,0.5,3,-1.0,8.164
养全,2,2,0.5,2,1.0,3.1966
养指南,2,2,0.5,3,-1.0,6.4671
养活,2,2,0.5,2,1.0,4.2655
养猪,2,2,0.5,2,1.0,7.9817
再也不,2,2,0.5,3,1.0,7.2349
再次伟大,2,2,0.5,4,-1.0,6.295
冒充,2,2,0.5,2,1.0,9.8835
写了,2,2,0.5,2,1.0,3.3398
写的,2,2,0.5,2,1.0,2.2542
军团,2,2,0.5,2,-1.0,6.4271
军校,2,2,1.0,2,1.0,5.891
军火商,2,2,0.5,3,1.0,9.4794
军途,2,2,1.0,2,-1.0,5.9941
军阀,2,2,0.5,2,-1.0,7.164
农民,2,2,0.5,2,-1.0,6.0569
冠王,2,2,0.5,2,-1.0,4.2033
冠盖,2,2,0.5,2,-1.0,9.3997
冥河,2,2,1.0,2,1.0,9.2246
净化,2,2,0.5,2,1.0,8.431
凛冬领主,2,2,1.0,4,-1.0,7.9388
凡人修仙,2,2,0.5,4,-1.0,6.3398
凤华,2,2,0.5,2,-1.0,5.9276
凯多,2,2,1.0,2,1.0,10.8095
出一个,2,2,0.5,3,1.0,4.2784
出击,2,2,0.5,2,-1.0,6.1044
出山,2,2,0.5,2,-1.0,3.8089
出手,2,2,1.0,2,1.0,3.335
出身,2,2,1.0,2,1.0,3.8773
击碎,2,2,0.5,2,-1.0,8.8944
刃里,2,2,0.5,2,-1.0,8.5294
分解大师,2,2,1.0,4,-1.0,7.5126
刑侦,2,2,0.5,2,-1.0,9.3539
刑官,2,2,0.5,2,-1.0,6.8095
刘备种,2,2,0.5,3,1.0,8.1315
则莱茵,2,2,0.5,3,1.0,11.4794
刚准备,2,2,0.5,3,-1.0,10.295
刚被,2,2,0.5,2,-1.0,5.4001
创建,2,2,0.5,2,1.0,7.6604
判官,2,2,0.5,2,-1.0,8.4876
别再,2,2,0.5,2,-1.0,7.5168
别回,2,2,0.5,2,1.0,4.4912
别怂,2,2,1.0,2,-1.0,9.7391
别急,2,2,1.0,2,-1.0,8.7391
别惹我,2,2,1.0,3,-1.0,4.0692
到八,2,2,0.5,2,1.0,3.7916
到十年,2,2,1.0,3,1.0,4.7916
到地,2,2,0.5,2,1.0,2.2532
到小,2,2,0.5,2,1.0,2.0754
到山,2,2,0.5,2,1.0,2.429
到工业,2,2,1.0,3,1.0,5.0965
到帝,2,2,0.5,2,1.0,1.5045
到影帝,2,2,0.5,3,-1.0,4.0547
到总,2,2,0.5,2,1.0,4.862
到战争之王,2,2,0.5,5,-1.0,8.1575
到文娱,2,2,0.5,3,1.0,4.429
到武林,2,2,0.5,3,1.0,6.014
到游戏,2,2,0.5,3,1.0,2.0444
到科,2,2,0.5,2,1.0,2.4157
到系,2,2,0.5,2,1.0,1.7163
到红,2,2,0.5,2,1.0,2.6293
到自己,2,2,0.5,3,1.0,4.7245
到账,2,2,0.5,2,-1.0,6.862
到超级,2,2,0.5,3,1.0,2.936
到隐,2,2,0.5,2,1.0,4.862
制作人,2,2,0.5,3,-1.0,4.3384
制大师,2,2,0.5,3,-1.0,5.981
制片,2,2,0.5,2,1.0,6.566
制造商,2,2,0.5,3,-1.0,9.4794
制霸,2,2,0.5,2,1.0,4.8401
刷满,2,2,1.0,2,1.0,6.459
刷经验,2,2,0.5,3,1.0,8.9615
前世成真,2,2,0.0,4,-1.0,8.0623
前女友们,2,2,0.5,4,1.0,8.7689
剑主,2,2,0.5,2,-1.0,1.6627
剑道独尊,2,2,0.0,4,-1.0,8.6627
剑问,2,2,1.0,2,1.0,4.2364
剑魂,2,2,0.5,2,1.0,3.9903
剧开始,2,2,0.5,3,-1.0,2.3563
剧里的,2,2,0.5,3,1.0,5.7136
剩女,2,2,0.5,2,-1.0,7.9615
力加,2,2,1.0,2,1.0,4.8147
功力,2,2,0.5,2,-1.0,5.6627
加班,2,2,0.5,2,-1.0,6.7689
动乾坤,2,2,0.5,3,-1.0,9.8514
努力了,2,2,0.5,3,-1.0,4.6293
励精图治,2,2,1.0,4,1.0,12.3539
劳是,2,2,0.5,2,1.0,6.438
勒斯,2,2,1.0,2,1.0,10.9388
包围了,2,2,0.5,3,-1.0,6.7993
包大,2,2,0.5,2,1.0,3.4876
化系统,2,2,0.5,3,-1.0,3.5122
北大,2,2,0.5,2,1.0,1.567
北宋大,2,2,0.5,3,-1.0,3.3881
北宋小,2,2,0.5,3,-1.0,5.9234
北宋当,2,2,0.5,3,1.0,5.1554
北电,2,2,1.0,2,1.0,5.7515
匹夫,2,2,0.5,2,-1.0,10.2109
医生太,2,2,0.5,3,1.0,5.1155
医院,2,2,0.5,2,1.0,4.248
医馆,2,2,0.5,2,-1.0,5.6214
医香,2,2,1.0,2,-1.0,4.8329
医高,2,2,0.5,2,1.0,3.589
十三,2,2,0.5,2,1.0,3.3525
十二翼天使,2,2,0.5,5,-1.0,9.5813
十五年,2,2,0.5,3,-1.0,8.2109
十年代小,2,2,0.5,4,1.0,7.5084
十方,2,2,0.5,2,-1.0,5.452
十连,2,2,1.0,2,1.0,7.9963
千年世家,2,2,0.5,4,-1.0,7.7942
千年我,2,2,0.5,3,1.0,1.8993
千面影帝,2,2,0.5,4,-1.0,8.2593
半仙,2,2,1.0,2,-1.0,3.71
华彩,2,2,0.5,2,-1.0,7.9276
单机,2,2,0.5,2,-1.0,5.9026
卖盒饭,2,2,0.5,3,1.0,11.9388
卖罐子,2,2,0.5,3,-1.0,7.973
南宋,2,2,0.5,2,-1.0,5.2246
南枝,2,2,0.5,2,-1.0,8.2246
博物馆,2,2,0.5,3,-1.0,11.4794
卡卡,2,2,0.5,2,1.0,5.2229
卡徒,2,2,1.0,2,-1.0,5.7233
卡皇,2,2,0.5,2,-1.0,4.2607
印度当,2,2,0.5,3,1.0,8.0623
即是,2,2,0.5,2,1.0,5.0229
却被,2,2,1.0,2,1.0,5.6517
卷成,2,2,0.5,2,1.0,4.5807
原始人,2,2,0.5,3,-1.0,5.1864
原来我是,2,2,0.5,4,-1.0,6.0229
原谅,2,2,0.5,2,-1.0,10.6534
厨师,2,2,0.5,2,-1.0,4.2646
去修仙,2,2,0.5,3,-1.0,4.3074
去做,2,2,0.5,2,1.0,4.9712
去种田,2,2,0.5,3,-1.0,6.9875
参军,2,2,0.5,2,1.0,8.164
又不是,2,2,0.5,3,1.0,6.0501
又掉,2,2,0.5,2,1.0,8.7689
友不,2,2,0.5,2,1.0,2.7431
友你,2,2,0.5,2,1.0,3.3595
反了,2,2,1.0,2,1.0,2.0179
反派模,2,2,1.0,3,1.0,5.609
反派皇,2,2,0.5,3,-1.0,5.0742
叔叔,2,2,0.5,2,1.0,8.599
取经,2,2,1.0,2,1.0,6.784
受欢迎,2,2,0.5,3,1.0,12.1315
变异了,2,2,0.5,3,-1.0,6.2143
变身之,2,2,0.5,3,-1.0,3.9821
变革,2,2,0.5,2,-1.0,7.8277
叠加,2,2,0.5,2,-1.0,9.1839
古玩,2,2,0.5,2,1.0,4.2458
古龙世界里的,2,2,0.5,6,-1.0,5.7136
只好自己,2,2,1.0,4,1.0,8.8944
只想做,2,2,0.5,3,1.0,4.7352
只想刷,2,2,0.5,3,1.0,6.4035
只想水群,2,2,1.0,4,-1.0,8.8944
只想种田,2,2,0.5,4,-1.0,6.7515
只想躺,2,2,0.5,3,1.0,8.2109
只是一个,2,2,0.5,4,1.0,6.7465
只有我知道剧情,2,2,1.0,7,-1.0,8.8944
只龟,2,2,0.5,2,-1.0,7.3095
叫一,2,2,0.5,2,1.0,2.2897
叫朱,2,2,0.5,2,1.0,6.2229
召唤万,2,2,0.5,3,-1.0,4.1616
召唤之,2,2,0.5,3,1.0,2.0186
召唤系,2,2,0.5,3,1.0,4.1858
可以变成,2,2,0.5,4,1.0,7.3881
可升级,2,2,0.5,3,-1.0,6.3709
可敌国,2,2,0.5,3,-1.0,7.8567
可是,2,2,0.5,2,1.0,1.9785
史上最牛,2,2,0.5,4,-1.0,10.5465
史上第一混,2,2,0.5,5,-1.0,8.6396
史蒂夫,2,2,0.5,3,-1.0,10.2109
史记,2,2,1.0,2,-1.0,5.189
合体,2,2,0.5,2,-1.0,5.1299
吉时,2,2,0.5,2,-1.0,6.2453
同居,2,2,0.5,2,1.0,7.4172
同时穿越万界,2,2,0.0,6,-1.0,7.1607
同时穿越了,2,2,1.0,5,-1.0,3.7993
名不,2,2,0.5,2,1.0,2.48
名门正,2,2,0.5,3,-1.0,7.2699
名门闺,2,2,0.5,3,-1.0,9.779
后变,2,2,0.5,2,1.0,3.3041
后才发现我,2,2,0.5,5,1.0,5.0692
吐槽,2,2,1.0,2,1.0,13.3539
吓哭周姐,2,2,1.0,4,-1.0,10.7689
君主,2,2,0.5,2,-1.0,2.8303
君王,2,2,0.5,2,-1.0,3.0489
吞噬星空之太,2,2,0.5,6,-1.0,6.241
听说我是,2,2,0.5,4,-1.0,6.438
吹牛,2,2,1.0,2,1.0,11.3539
员工,2,2,0.5,2,-1.0,5.5021
员开始,2,2,0.5,3,-1.0,2.3156
味记,2,2,0.5,2,-1.0,7.7739
命令,2,2,1.0,2,1.0,6.8727
咋就,2,2,1.0,2,1.0,7.5857
咋成,2,2,1.0,2,1.0,5.8031
和他的,2,2,0.5,3,1.0,5.7136
和仙子,2,2,0.5,3,1.0,7.8461
和女,2,2,0.5,2,1.0,3.5692
和她,2,2,0.5,2,1.0,6.3766
和宝,2,2,0.5,2,1.0,5.4804
咒禁,2,2,0.5,2,-1.0,9.672
品女,2,2,0.5,2,1.0,3.4697
哈利波特,2,2,0.5,4,-1.0,10.2664
唐三藏,2,2,0.5,3,-1.0,9.0808
唐太,2,2,0.5,2,1.0,2.8424
唐当,2,2,0.5,2,1.0,2.2043
唐朝小,2,2,0.5,3,-1.0,6.5084
唢呐,2,2,0.5,2,-1.0,14.9388
唯一的,2,2,0.5,3,1.0,3.5437
囚笼,2,2,0.5,2,-1.0,11.6169
四万年,2,2,0.5,3,-1.0,7.521
四代,2,2,0.5,2,1.0,3.4055
四小,2,2,0.5,2,1.0,3.9974
回到九,2,2,0.5,3,-1.0,5.8225
回到古代当,2,2,0.5,5,-1.0,8.0623
回到明朝做,2,2,0.5,5,-1.0,8.1412
回到过去当,2,2,0.5,5,-1.0,6.4773
回大明,2,2,0.5,3,1.0,3.0398
回来,2,2,0.5,2,1.0,2.7484
因为,2,2,0.5,2,-1.0,5.7533
团的,2,2,0.5,2,1.0,2.3917
团长,2,2,1.0,2,-1.0,4.8421
国士无双,2,2,1.0,4,-1.0,7.8567
国家队,2,2,0.5,3,-1.0,7.8567
国搞,2,2,0.5,2,1.0,5.5347
国足,2,2,0.5,2,-1.0,5.0493
国野,2,2,0.5,2,1.0,3.4991
国风云,2,2,0.5,3,1.0,5.5347
图录,2,2,0.5,2,-1.0,7.1315
图谋不轨,2,2,0.5,4,-1.0,11.1315
圆梦师,2,2,0.5,3,-1.0,6.9276
圈第一,2,2,0.5,3,1.0,6.0096
土边,2,2,0.5,2,1.0,8.0685
圣杯战争,2,2,1.0,4,-1.0,8.9615
圣母,2,2,0.5,2,-1.0,6.2611
圣皇,2,2,0.5,2,-1.0,3.1414
圣骑士,2,2,0.5,3,-1.0,6.0547
在两界,2,2,0.5,3,1.0,4.4202
在中,2,2,0.5,2,1.0,1.7383
